Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50
-3.935057249,0.359545825,-1.115522949,-0.273790899,0.3106956,-0.740764011,0.272851482,-0.327557355,-0.655288473,0.19315285,-0.462162502,0.35183255,0.748674447,-0.618866599,0.16676003,-1.133204821,-0.114871342,0.587403552,0.80573538,-0.323398287,0.73560088,-0.980988313,-0.023766742,-0.130347962,1.234946428,-0.151567072,-0.103924697,0.198943796,-0.439616666,-1.44647011,0.911846676,0.324471843,1.030882256,1.170292333,-0.946417101,0.012440735,-0.14737692,-1.868513922,-1.276603452,0.720780209,1.634829766,-0.920585072,-1.288754189,0.380918439,1.098142611,-1.714408697,-0.2091436,-1.462621184,0.855155709,-0.959618382,-0.091832793
6.092552254,-0.508905387,0.985853772,-0.650909033,0.897824444,0.590136946,0.412683265,-1.129023323,2.155133696,0.259324285,-0.123276972,-0.748773963,0.932938133,-0.247240226,2.489610362,0.00604204,0.45701707,-0.48383326,-2.312103899,0.191553422,0.452569299,1.299216391,-1.517308814,-0.0521204,0.135550539,-1.282991468,0.449502226,-0.033928686,-1.198341325,0.822326223,-0.166082511,1.002772706,-0.152948069,0.039057539,-0.562692675,-0.564330524,2.703099819,2.563505932,1.047824576,0.01452217,-1.030576045,0.114662617,1.523301246,0.171300556,-0.921011731,-0.726042061,1.164202805,1.170746213,-0.180648478,-0.459527302,0.38779895
0.422308303,-0.565805918,-1.647536622,0.113274743,-1.144874086,-0.976123733,-1.349990491,0.474599189,-0.428123733,1.118642864,0.311622406,-0.269559736,-1.902431684,-0.628042946,0.378448279,1.421057921,1.845996,1.244982798,2.100907852,0.722342794,1.055580393,-0.453301087,1.232242521,0.926464884,0.427986713,-0.492998671,-1.058549312,0.60132547,0.561006497,-0.013972795,-2.4591266,-1.429503237,1.40479482,-0.958181157,0.719364343,0.080090613,0.626468149,-1.12826452,-0.043567069,0.629112,1.657050712,-0.320753638,-1.117465144,-0.003552376,-0.89827021,-0.835306307,1.750432557,0.060686021,-1.212949308,1.098111973,-0.705305912
6.350013577,-0.11620328,0.265122274,0.052777382,1.179469819,-1.106841865,-1.246374408,-0.948626675,0.777615378,0.50160938,0.076192228,0.374108905,-0.165218586,-1.002575562,-0.720653915,0.266313,-0.044403883,-0.175562005,0.894405268,0.69901539,0.291912706,0.297591778,-0.609578188,-1.060451885,-0.092038277,-1.385960645,-1.111021397,-1.044929501,0.100904182,0.061797845,0.776180771,1.003049918,-0.480333363,0.846268585,-1.564796853,0.136689423,0.180394724,1.171549736,1.107767136,0.025161546,-1.075446976,0.811789995,1.321202666,1.316543442,0.033009969,1.592789866,-0.531555766,0.62563718,1.397068626,-1.709975611,-1.144771385
1.170847837,-0.362876721,-0.296115824,-0.471102154,-0.782284471,1.32622155,0.342513899,1.547111973,-0.553776756,0.609733072,1.287107742,0.8536529,-0.303922648,1.763387231,0.333083237,-0.876164227,0.603743901,-1.818533795,0.260382168,-0.614651629,-0.488785294,-1.495573609,0.584727099,2.02542985,-0.584860998,-0.479547873,0.986375772,-0.716249856,-0.515160063,1.722981865,-0.275361039,-1.331869514,0.546760548,0.036921557,1.368333548,-0.455240902,-0.040837826,-0.351910594,0.598655191,-0.204109166,-0.895030678,-0.598462383,-0.7619789,0.370983665,-0.677097251,0.875632061,1.321154778,-0.455163436,0.850629855,1.708466942,-0.352535325
6.057015894,0.78913877,0.899369741,1.018673676,-0.074974569,-0.364232311,-0.517340416,-0.30451459,-0.912401728,1.140170704,0.028481446,1.009827431,-2.183702963,0.081188358,2.087152219,1.302155135,2.278698741,0.625581908,1.023313197,-0.705590351,1.158470563,0.419722045,-0.180792253,0.723049092,0.922881012,0.375368855,0.198063229,0.396480011,0.544217171,1.485201879,-1.650826107,0.052221919,-0.85434169,-1.362062986,1.925054685,-0.070866171,-0.177382553,-2.077722683,-0.998572645,-0.501852284,1.601982291,-2.028027166,0.397794876,0.047282522,0.81530134,-0.438869857,0.569618892,-0.122479577,-0.06109481,-0.587307604,0.805800607
2.389575737,-1.139748362,0.117876419,0.815744513,-2.035702583,0.113647093,-1.61344699,0.571390063,0.190251769,-0.131102744,-1.610906852,-0.806590748,-1.865101155,0.607267052,-0.766165095,1.540141714,1.622103252,1.920893967,-0.896917003,2.44622427,0.134271144,0.802272734,2.468087591,-0.857947949,0.598428224,0.15320025,-0.147927853,1.475163399,0.024553474,1.065513347,-1.424374004,-0.975108433,-0.936802194,-0.16716977,0.132043572,-0.871907608,1.942810468,1.386612318,0.379065499,0.066507713,-0.538964187,0.123561188,0.237591092,1.427632684,-0.482203871,0.607835022,0.935635198,-0.201429502,-1.108031507,-2.278852457,0.315672949
4.680735176,0.723384174,0.499155861,-0.650803634,1.545047234,1.052063012,1.641958549,1.461953152,0.067462138,-0.41172007,1.598904892,0.353488656,0.897620285,-0.657457567,0.523688341,-0.630529911,-0.527817751,-2.583952909,0.021189632,0.096421271,0.578626097,0.564526034,-2.63615079,0.226737404,1.484763064,0.586915016,-0.044118317,0.651691062,-2.126169857,-0.363966828,-0.645219311,0.997644583,-0.835857054,-0.225904293,-1.296847204,-1.0863981,-0.258906513,-0.07104489,-0.614537756,0.325015277,-1.798122407,-0.650512672,2.356283142,-0.679244345,-0.896796206,1.394330241,-0.978617126,-0.550211426,1.987800036,-0.300441144,-0.51396585
0.320003236,0.880764503,0.16955333,1.351208108,0.366089607,-1.800081238,-1.33590768,-0.146948159,-0.716629351,1.423057679,0.936799877,1.638609223,-1.425262178,0.348583115,-1.05739941,0.692917781,0.700953741,1.455564004,1.67197416,-1.215261665,0.982354213,-0.145247308,-0.234583408,0.569820893,-0.43569528,0.434546896,-2.209962736,-0.366258773,-0.124455114,-0.508309838,-1.10321698,-0.018915436,-0.067863129,0.64651904,0.445757041,0.56775189,0.905665809,0.135181342,0.561965547,0.509522044,0.415472545,0.567706929,1.42622129,-1.219011664,-0.63440756,0.972023056,-1.029211622,-0.712783356,0.457750367,0.740802425,-1.079341176
0.946075289,0.274423028,0.377545662,-0.590409785,1.299792502,0.587798834,0.479647083,0.896207436,-0.15369856,-0.784848062,1.260899906,0.094422577,0.545502472,-0.621228792,-1.113920705,1.51939654,-1.825595376,-1.037444726,-0.107306397,0.371841344,0.032021613,0.375195596,-0.294260921,-1.18398636,0.727995742,1.160263142,-0.444485654,-0.618840853,-0.296481592,-1.361701435,-0.518571463,0.148339036,0.788160536,-0.610105415,-0.158156851,-1.93291544,-0.998484025,-0.04699899,-1.039642244,0.262822882,0.451577655,0.145868701,1.987269803,0.131886149,0.251733409,0.641474286,-1.895579554,-0.005918998,-0.65419202,1.46945255,-0.543011106
3.985913123,1.603094604,0.000341206,0.943959951,0.228665666,-1.369120411,0.763401071,-1.430921394,-0.993991733,-0.316536773,-0.885619758,-0.054489554,-1.300828029,-0.932600573,1.600453763,-0.349807547,1.831987142,1.210489204,-0.151130118,-0.121469749,1.787119783,1.330723217,0.551111827,1.019030814,-0.802016486,0.487756886,0.67089397,1.199664237,0.199100526,0.611220362,-1.030711997,0.515566612,-2.116168312,-1.254859943,-2.262935913,2.840215974,-0.276927034,-2.010242763,1.927762726,0.83156539,1.145296708,-1.22956638,1.259742615,1.681215102,0.857203559,0.815089128,-0.738589146,-0.495213114,-0.168682352,-1.793056737,-0.382860959
1.348249439,-0.975039734,1.640097317,0.636221337,-0.763175296,0.421621795,-1.538039058,-0.705864827,0.980900355,0.51060233,-0.327533359,1.062062666,-0.656472262,2.277370721,0.832399324,-0.344436846,1.344263248,-0.251416503,-1.134933313,0.6473272,-0.226831782,0.561789083,0.841761247,-1.145216751,-0.419610602,-0.527742747,-0.014213999,0.369001583,0.443904319,1.117345641,1.135242688,1.696128403,-1.196949181,-0.913690716,0.630426891,-0.336076644,0.472051131,0.694392731,1.2359531,-0.213615202,-0.982801244,-0.771163338,0.759052293,1.483286503,-0.109090948,-0.49726731,1.149146778,0.325344985,-1.251858162,-0.428588971,1.084438833
0.466462306,0.458227625,-0.599583392,-0.93226812,0.786602218,0.092699797,1.57025098,-1.060733273,-0.087777297,-1.266915629,-1.061206032,-0.906353401,0.783942204,-1.114127551,-0.005554669,0.976775208,-1.420941117,1.466118961,0.264925234,-0.818370353,-0.611479912,-0.53318835,-1.592046796,1.45634403,-1.553024644,-0.26379667,0.147800731,0.087925863,1.347047459,-1.999271703,0.917481246,-2.036999738,1.885401271,0.398128971,-0.996969623,0.285023417,0.476021534,1.634187724,0.125250613,0.650200373,0.616934207,-1.106063569,-1.211646907,-0.889981534,0.377331077,-2.352340311,-1.607621235,1.717760779,-0.811144437,0.396407208,-0.377891692
-5.556336232,1.418356787,1.408957133,1.588784149,-0.353830815,-0.273305653,0.879347157,-0.75749695,-0.774319995,-0.015794857,-0.780558688,-0.337994201,-0.671181919,0.326197607,-0.930141674,-0.622981794,-0.867709476,0.695778167,-0.611810296,-1.262745959,-0.141075938,0.157780447,-0.927646397,0.481580164,-1.072551704,-0.344961499,-0.49533875,-1.969440814,-0.404713129,-0.970845926,-1.723803675,0.718680952,0.95316903,0.893002416,0.244623222,0.784090955,1.019157556,0.415700958,-0.362757065,1.4020485,0.595131318,1.228864186,-0.313494412,0.57145835,-0.100685881,0.25342646,0.657353975,-1.064970211,0.235625021,1.186910871,-0.689483267
0.784328067,-0.240626227,-0.222775674,0.211374801,-1.394859671,0.615479892,0.612067594,0.212056782,0.329422044,0.294558902,-1.093291241,-1.267347458,-0.503824087,0.966355119,-0.613601942,0.132786904,0.513939667,0.500547943,0.261567754,0.345162542,-1.346653573,-0.806624175,1.823304782,1.30399894,-1.326899859,1.273599133,3.150829652,-1.235524583,-0.446863794,1.129332763,0.794590983,-0.169007427,-0.004770516,2.204344474,1.27235389,0.944820259,-1.201745197,-0.551481405,-0.755878581,1.396881722,1.74073251,-0.580888224,-0.249518068,2.149973705,-1.386806476,-0.076368429,-1.042620863,-0.752429157,-0.970572235,1.307716854,-1.675082659
-2.902302907,1.403810431,0.596643202,0.821007162,0.150704664,-0.380348762,1.259131404,-0.8300956,-0.982924745,-1.199644963,-0.777330143,-0.632932522,-0.068616124,-0.211691944,-1.607427874,0.127283932,-0.627331953,-0.363466045,-0.658621962,-0.031879111,0.605569489,0.097173078,0.105169731,1.486125522,-1.6952695,0.224277427,0.654103884,-1.335100934,0.590358578,-1.420783668,-0.485070246,1.118423388,-0.217007818,0.544068445,-0.367638186,0.030613207,-0.032756554,-0.460681282,1.363051959,-0.05108795,-0.041650018,0.669235686,-0.30711122,0.662854811,0.119830424,-0.108764464,-0.681932124,-0.356517454,-0.372199302,0.930653871,-2.155732879
-0.116558108,-0.943015974,0.510852214,-1.087004886,0.340207218,2.030643948,0.715274928,1.702044263,0.599192718,-0.043152125,1.677393635,0.033731119,1.500886499,0.827065061,-0.170550515,0.719314471,-2.896457637,-2.14006484,-0.066518474,-0.031093761,-1.385407389,-0.09958843,-1.216002829,-1.063691565,0.065199723,2.205569296,0.148200247,0.652021423,-1.287705555,-0.872113288,0.272653574,-0.069205094,0.974411779,-0.392549774,-1.108860009,-0.68315704,-0.782915482,1.384763234,-0.158461503,-1.766909417,-2.327510352,0.598739763,0.763436279,-0.178155163,-0.431942249,-0.108795154,-1.737031144,1.068074057,-0.296096046,-0.105705798,-0.197487446
2.99166974,0.271755095,-0.45310169,1.113746307,-0.558067217,-1.576425195,-0.468213952,-0.814102965,0.44419552,1.715038875,-0.457716583,-0.956374463,-0.91420091,-0.711061419,0.493577546,0.712375323,0.873298957,1.169466131,0.401943949,-0.017911255,0.286516758,-0.785405067,0.197148759,0.498352,0.152493028,0.702975001,1.318190526,-1.02462822,-1.505080656,-0.211962261,0.143573853,0.567248466,0.548340721,0.408301371,0.122892132,1.101201175,0.48182837,-1.23847301,0.008929197,0.555237296,0.576306309,0.250308534,0.439260807,0.733299327,-0.938501067,0.833565725,-0.450492669,0.315577813,0.196618315,0.221981941,-0.482012096
-1.361191515,-0.218100387,0.656357486,0.149540634,-0.576419979,0.863604324,0.031669166,0.738103413,0.09066138,-0.255988703,0.46279864,0.379942296,-0.893204636,1.828417631,-0.356083417,1.159759158,0.523831979,0.203904456,-1.044320149,0.163678427,-0.20909446,0.094392123,0.861171075,1.027273052,-0.754975356,0.426767342,0.445226884,-0.104883174,1.142180397,1.1834403,-1.497044694,-1.086599837,1.348818996,-1.518123467,-0.231241326,0.561805438,-0.259971697,-0.872770719,-0.487763122,0.929152371,0.524880123,-0.774909554,-0.259889269,0.740450129,-0.494324535,0.075548709,1.078077128,-0.097882965,-2.236823664,-0.738386014,-0.568509438
3.084342824,0.697381886,0.061272007,0.060902621,0.513029492,-0.188526926,0.350872783,0.109910152,-0.087697413,-0.365949264,0.018232402,-0.552088529,-0.851013723,-0.849152229,-1.011166051,1.067795381,-0.278421409,1.268275969,0.21387156,-0.385865434,0.450391113,1.00229891,0.344394252,0.631514048,-0.99880233,-0.311343763,-0.886457633,-0.952146263,0.017692779,-1.101123382,-1.187495779,0.356932874,-0.215931606,0.565607334,-0.021754078,0.337598684,0.370585866,0.650379409,0.758086755,0.740393202,0.764676536,0.524215471,1.813602427,-0.662863073,0.725733355,-0.125909685,-1.149157586,-0.262508064,-0.119482169,0.534637185,-1.236588033
2.471540274,0.69687414,-1.188260522,-0.624229914,-0.45037008,1.186377781,2.233010342,2.39356544,-1.455772482,-1.155117784,1.299836563,-0.297666536,-0.06991874,0.093594891,0.468143978,-0.728697813,0.083519394,-1.80119538,0.436248825,0.575423629,1.347012819,1.400914706,-0.019243932,1.483903656,0.816420197,1.454201032,-0.018775547,-0.298363541,-1.13583472,-0.583405642,-1.656493034,-1.226100541,-2.330490141,-1.895820483,-0.695135592,0.493467806,0.825574819,-0.777884334,0.836154781,1.171237888,-0.591916617,-0.483705478,1.939428263,1.073895359,-0.038404535,0.954550687,0.576250064,-0.209271549,1.212955866,0.293369967,0.05826617
-5.899794788,1.120218589,0.790835772,1.56769885,-0.42760994,-1.004055787,0.244455882,-0.874390166,-0.536800471,-1.01075346,-1.508082058,-0.639066129,-0.65886428,-0.150193985,-1.759064391,-0.652739987,0.153305043,0.612093183,-0.829299518,1.231339199,-0.512047534,-0.206084789,1.699581167,-1.962951074,0.204757787,-0.696792189,-0.568089398,-0.801914089,0.402888836,-0.193198225,-0.152248277,-0.994117565,0.683953563,0.435334839,0.854010388,0.295564038,0.392192068,-0.568764888,0.586160274,0.53361198,-0.23466734,0.266882486,-0.525224573,0.644749175,-0.541773883,0.774087764,0.506748535,-1.146045555,-1.140383006,-2.602560864,0.975580443
3.158886386,1.111816716,-0.485717482,-1.005134942,2.26246501,-0.011781428,0.931882484,0.816372879,-0.796520507,0.000203815,1.473336729,1.445108663,0.432392293,-0.80434714,-0.035883164,0.409458308,-0.543903742,-0.205918924,0.854357647,-0.770854878,0.653345989,-1.003897375,-0.357417147,0.336890704,1.004587903,-0.528532852,0.238468737,-0.534556315,-0.184519179,-1.55996686,-0.257789027,-0.017036171,-0.134304323,0.556969913,-0.651175086,-0.465020125,-0.911374598,-1.300687365,0.763576175,0.225196564,0.45912308,0.495850749,1.899547375,-1.644927022,1.43669383,0.718069201,-0.4427116,0.254814134,-0.062619699,1.717170966,-2.069855322
1.120337773,-2.086583417,-0.454537518,-2.236294839,-0.231625275,3.000131526,0.353668729,2.84142114,1.328734801,-0.135444645,1.950051494,-1.071644034,1.005727534,0.621421884,-0.016530875,1.889619971,-1.960250743,-1.992971248,-1.12767742,1.158829086,-1.355370237,-0.276741537,0.468472302,-0.616304401,0.703719978,1.287444949,1.146768025,0.69331665,-1.094382574,1.599555718,-2.291252879,-1.586746517,2.401706418,-0.999429308,0.156298419,-1.04149009,-1.036839334,0.12135956,-1.083648017,0.022153797,-1.020301213,0.010281827,-0.505267178,0.34651769,-0.808519779,0.715513577,0.499638801,-0.915691893,-1.222642817,-0.338676211,0.141610665
4.149908327,-1.130298385,0.13355571,-0.660978818,-0.732687822,1.029440643,-0.209252836,-0.163583157,1.162476589,-0.874334056,-0.830262617,-1.611426406,-0.214153158,0.36612301,-1.706883197,0.823571253,-0.149999679,-1.07427084,-0.366256676,1.777520227,-0.521386667,0.368799039,0.64042877,0.977586802,-2.209326569,-0.990679206,0.141424661,-0.673082473,1.618335303,1.417972019,-1.393734721,-0.08470013,1.895164788,0.470656293,0.873463521,-0.026440881,-0.449174559,0.551342925,1.664932307,0.100325197,1.257190267,-0.293320206,0.129554979,1.574862446,0.82597682,0.905539192,0.382916071,-0.316608446,0.533627956,1.104907282,-0.327426461
4.996289163,-1.042065744,0.721642004,0.388470888,-0.026500677,-0.659616866,-2.099925136,-0.949584312,1.521704166,2.136283322,0.596744723,1.056957252,-0.410256752,1.723103483,0.841101362,1.161699029,0.968854145,1.399006945,-0.981162432,-0.190328706,0.7354785,-0.122111318,0.918672749,0.088696428,-0.312116261,-1.088725044,1.119565505,-1.357083804,-1.296247626,0.538652187,-0.433652698,0.271518546,-1.038488796,1.03640569,0.237089055,0.729023297,1.983514301,-0.616961606,3.173655656,0.809122127,-1.225181601,0.457598545,0.373631175,-0.992978159,-1.615850103,-1.228522385,1.079229042,-2.106806884,-0.166442665,-0.05683648,0.699472859
-0.752134038,-0.529835611,-2.819133556,-1.755550581,-0.366056307,0.447568521,1.58467843,1.046378454,0.524940197,0.188798695,-0.222643963,-1.706372172,1.882502366,-1.491847868,1.675502124,-1.607067678,-0.175641997,0.666627943,-0.252866157,-1.216086382,-0.216854383,0.225485351,-0.345017502,1.540879925,0.397963826,-0.387250968,0.650649706,-0.148637986,-0.453753553,0.559968136,1.088130276,-1.650187397,-0.805855137,1.012576469,0.628210574,2.555008071,0.497612531,0.094740548,1.451482889,0.99657922,-0.933908517,0.485165354,-0.816454285,-1.952771225,-0.362722534,-0.892954646,-0.767093871,0.475695095,1.473196551,0.117362275,-1.399501199
2.553791626,0.266550697,0.611497096,0.407833875,0.760188413,-1.100116478,-0.139873899,-1.919001704,0.394525561,-0.220908032,0.259479059,0.122656941,0.252672894,-0.180054713,0.849567969,1.131128097,0.181424535,-1.033035532,0.101535603,0.567173617,1.560438851,1.175844276,-1.116180527,-0.756936267,2.419893107,0.601006939,-0.31030738,0.857727896,0.27578802,-0.78450559,0.394052933,1.037429362,1.663535626,0.343578296,-1.080884765,-0.527852933,0.748761584,-0.75242252,-0.971178092,-0.823194743,-0.522855709,-0.857111951,-0.811273987,-0.604241104,-0.677088481,-1.19599159,-0.706997285,-1.836881721,-0.585043651,0.079097229,0.67255414
2.262082085,-0.157434421,-0.134187504,0.079584236,-0.316919564,0.237047932,0.282769252,0.816640391,0.563977471,0.737747009,1.076866701,-0.593516814,-0.650493467,0.478029613,0.002653871,1.921078628,0.98576646,-1.214852366,0.684614261,0.732229096,1.21507318,0.393306275,0.146997169,1.607368433,1.381749642,1.168850625,0.595315893,0.762432472,-0.452074492,0.220853783,-1.535508773,0.139855885,0.396492182,0.630326751,-0.72885664,0.010984882,0.497556958,0.442795676,0.433669152,-0.71417244,-1.167769215,-0.769843119,0.543757314,-0.380488484,-2.834160158,0.283620763,1.104751429,-1.235452361,-1.212859746,0.667932652,-2.311080102
1.319419611,0.246094662,1.716029754,2.124303475,0.687989262,-2.543053309,-2.682387517,-1.955782241,1.17581045,3.034527916,1.67456187,2.396424259,-1.166098307,2.477197032,-0.527295937,1.066343759,1.151757297,0.216982769,0.415153205,-0.49375848,1.071073973,-1.658275002,0.608401038,-0.745084884,0.657737883,0.037634488,-0.274237493,-1.510254343,-0.61667735,-0.955342399,1.518656618,2.490189012,0.059017715,1.342805208,-0.478465954,0.790882945,-0.118170813,-2.139852909,1.789327,-0.977950275,-1.331501865,0.166186933,-0.43336237,-2.042429093,-0.721213856,0.629128006,0.517457222,-1.213969161,0.626478324,-0.72069046,-0.44143042
1.535421321,2.279460416,-0.036782836,0.6569595,1.561433239,-1.495100353,1.239547595,-0.826056602,-1.292135436,0.38852657,1.043006045,1.28942846,-1.09485414,-0.887902276,0.620098272,-1.053458537,-0.026637128,0.791713393,2.240692133,-1.77351555,-0.539315305,-1.133241574,-1.202719273,0.021132765,0.552775229,-1.299287301,-1.339721854,-1.283832543,-0.678550777,-1.285546138,-0.344368152,-1.982883098,0.723698126,-0.311038664,-0.403067597,0.570369408,-0.049805124,0.92300665,-0.473715806,1.3884519,1.729895095,0.019671839,0.076189644,0.349794695,-0.113959899,0.585972139,0.781682448,0.054556651,0.850047638,-0.475595084,-1.154149315
-2.02145693,-0.257094837,0.97127384,0.331997068,-0.062986793,0.170165584,-0.339384651,-0.890186355,0.663653118,0.110216061,-1.652807793,-0.500381282,0.141387413,-0.664452053,1.354320627,-0.3588905,0.985974971,-0.405581838,-0.630475409,1.504528794,0.231211839,-0.728440963,-0.405347913,-2.078639492,0.799522904,-1.121233452,-0.04708409,1.603119217,-0.570176703,-0.259273223,0.42317944,1.322449074,0.045725232,-0.003373436,0.773216848,-0.366328505,0.543521896,-1.077218178,-0.093641453,-0.617250005,-1.066231179,-1.142675005,0.016752942,-0.354178928,0.720006068,0.86406096,0.720858194,-0.044961598,0.538689675,-0.788973918,1.579629924
3.59685408,-0.837437845,-1.412875474,-1.952248326,1.015214693,0.367018222,-0.281067297,0.32286729,0.078149878,0.394317252,1.416556704,1.570346413,0.847493581,0.064070571,2.3344108,0.042235593,0.211205072,0.204832806,1.076153026,-0.990272044,0.113115367,-0.251561695,-0.11137328,0.249046945,0.679923794,-1.057354788,0.031248341,0.144933797,0.809623229,-0.992903378,1.241387464,-0.350320758,-0.632296196,-0.883252158,0.097230227,0.24793217,0.410670037,-0.46489309,1.101575881,-0.36372446,-0.024019552,-0.032483403,0.88226235,-0.232077844,1.751023748,-1.89425598,0.591600599,-0.456056354,-0.178849413,-0.676425418,-1.513535325
1.1790223,-0.354735712,-0.569142438,-0.784107083,0.082994017,0.415270764,0.798457362,0.433894846,0.065713847,-1.733730168,1.19869512,-0.388763814,0.364561301,0.317799857,-0.821558313,0.228874788,-1.53958587,-1.35305844,0.187020626,0.935117068,-1.107003192,1.263930199,-0.737200903,-0.904445468,0.548480876,0.815556914,-0.519418306,-1.600161198,0.073426464,-0.487308583,1.056399849,-0.021697342,-0.105954828,-0.890546243,-0.037070914,-0.830657561,0.399113333,1.043602714,0.15728282,1.076446674,-1.254044026,-0.518184569,1.491500046,1.198105113,0.313857579,0.194355447,-0.062960426,0.042804782,-0.695644165,-0.677513617,-0.152775117
5.924916884,0.927798213,-0.741421026,0.414709437,-0.481815312,-0.393400835,1.011896299,0.482724505,-1.211731654,-1.011107211,-0.351181007,-0.599538497,-0.426573608,-0.5991534,-0.1909001,-0.191054664,0.326861071,0.840051255,-0.890254802,-0.40195173,1.461756406,2.16126248,0.214511109,0.595112299,2.099374564,0.987427843,-1.012011681,1.140194894,0.171497543,1.241864097,-1.465779375,-0.505993209,-1.062987543,-0.441592672,-0.783208123,1.292305507,0.305457767,-0.329588339,-0.372698035,0.74902481,0.574640921,-0.469652809,0.21718181,0.276906345,0.374372343,-0.539983587,0.151280501,-1.508833464,0.610984412,0.505247277,0.145954795
-1.689090301,0.046260678,-0.132502643,0.601987938,0.034816004,-1.114096319,-0.946996333,-0.146068444,0.361865095,0.463427566,0.381945758,0.296258743,-0.345254832,0.288181487,-0.860936153,0.281494888,0.713970917,0.761100093,-0.402775253,0.721027489,0.119717075,-0.122897649,2.130396578,-1.018686737,0.965663224,-0.177987585,-0.021241132,-0.64426785,-0.675731191,-0.314701557,-0.327160426,-0.342463282,0.061891345,0.324360274,0.426886409,-0.574455952,0.570640629,-0.56961948,1.377278116,0.202246302,0.20640426,0.70165272,0.339102863,0.339178657,-0.535035526,-2.136578965,-0.131550302,-1.806862625,-0.51211617,-1.681448849,0.106501493
4.802542665,2.760519728,1.683843852,2.319465949,0.590778933,-1.716049809,1.141489435,-1.958542331,-1.80597994,-0.594727583,-0.079267294,1.148061734,-1.471316871,0.964706865,-0.551224467,0.346673819,0.411628051,0.102015011,0.107866737,-0.635606798,1.327380259,0.152514002,0.361406062,0.036602408,0.610435233,1.395315348,-0.08949624,-0.049693608,0.759997706,-1.820856382,0.252939537,1.033300646,0.499516335,-0.414374966,-0.632137828,-0.36167784,-0.31651886,0.441277403,-0.309215151,-0.329534771,0.797258456,0.090835509,-0.455045474,0.091629293,-0.372416177,0.194532627,0.277834271,-0.996363861,-0.752165907,1.196129827,-0.233912194
-2.136031038,0.42611332,-1.539855624,0.490225655,0.288882426,-1.875004601,-1.489363682,0.447665374,-0.816015253,2.007728313,-0.068488442,0.335510313,0.118992975,-1.880935568,-2.176826388,-0.492880539,0.140201973,1.011046133,2.270396416,-1.223887487,0.770100512,-2.688731692,1.410711708,0.927289726,0.240437618,-1.468816379,-0.85717803,-0.689701101,-0.444836905,-1.321423116,1.127038359,-1.137565166,0.996558708,3.499946236,0.829273426,-1.100969203,-0.443548082,-0.890441518,-0.722101198,-2.753043459,1.879952732,0.79875863,-1.465710811,-1.058966871,0.216333044,-0.290952872,-0.893398175,-0.882676387,1.918222934,0.154992303,-2.248789741
3.686674453,-0.298870237,0.068058804,-1.106726082,0.915830898,1.016195966,0.110613998,0.104201753,0.00548497,0.900060692,-0.242598663,0.023997035,0.620695547,-0.285292399,1.177210372,2.220045329,-0.848500588,0.434272583,-1.311392818,-0.243372661,0.965821007,-2.731302128,1.552365979,-0.098921042,-0.026373926,-0.689174445,2.944472486,0.18774719,-0.456846369,-0.068023807,0.992912279,0.090482623,0.398247497,2.251221191,-0.142233107,-0.058228056,0.002932392,-0.701589444,0.482382174,0.284844682,-1.096943151,0.653167249,-2.27185837,-0.068969233,-0.018520571,-0.481385645,-0.488142819,-0.203949905,-0.40947948,-0.432673632,-1.03483984
8.964519553,-0.17095202,0.711458305,-1.930438694,0.911457835,3.437288174,2.066462495,2.349873783,0.057030091,-0.385893133,1.013964198,-0.043473897,0.138730814,-0.0330973,3.011257163,1.481145454,0.292078237,-2.128890991,-0.744830155,0.125616064,0.947203182,1.007157924,-0.892128619,1.737818502,-0.054730969,0.285508923,1.870231243,1.150421529,0.113967914,1.117861639,-1.603387231,-0.950487732,-1.232422476,-1.648398786,1.046507552,-1.209339008,0.10749327,-0.011454609,0.843094308,-0.255609652,-0.488756744,-2.123437292,1.437750277,-0.383358386,0.307334918,-0.773066151,-0.319131313,1.117536269,0.765704285,-0.550514307,1.165069824
-3.553332136,-1.092385282,0.897694341,-0.833477651,0.257344523,1.575034693,-0.853767568,0.533281584,1.29798204,1.469403123,-0.386434479,0.141942033,-0.690686878,0.546562636,0.386695188,1.645712606,-0.133282786,1.075183303,0.50468154,-0.030769083,-1.61935152,-2.693091202,0.613160877,-0.620057737,-1.152267494,-1.431353294,1.228345284,0.062674853,-0.107423134,-0.951299358,0.993429851,-0.515881938,0.478282781,1.023976347,1.43663485,-0.350366875,-1.374282473,1.295780354,0.226642541,-1.793147292,-0.529028863,-0.064474244,-0.009278316,-1.033574446,1.153571513,-0.98264727,0.618789357,1.488706157,-0.194597762,0.650087263,-1.350965823
